task_id,pickup_x,pickup_y,delivery_x,delivery_y,deadline_min
1,-6.910737251830924,1.621084349220828,6.18529636249588,-4.781376506211906,43.371332618042416
2,3.0721176663207252,8.43435811240576,-9.353686757745571,-5.724226611480941,47.939656067418255
3,-9.662688727278258,-7.655851971042052,7.304347382382449,4.634501396731057,59.864796054507195
4,4.919920592178343,-6.576116226239244,9.100781261715564,-5.379065358730709,37.80081436609041
5,5.646508719832756,-5.259867807019259,2.340932594794971,3.4876649288455557,45.721507679777844
6,3.7254983598004525,1.742561576588706,-3.0676960021912123,3.439131325704899,23.893599536369372
7,-4.665793552023406,-7.785863490106639,-0.06428653977219767,6.208405736780016,37.682006900003586
8,0.7230555913215184,-8.561948345119525,0.13184306045571859,6.3399260461667275,37.83922952989988
9,-6.761081165895719,-5.508826342736232,4.132070029414518,0.47087159011253377,36.00935829266847
10,8.416800164007071,8.743082545604004,-4.90242192228258,-4.309276288037782,62.07426870596766
11,5.6554604942108355,4.075850538183774,9.024571581483055,2.6611225794618427,20.825535200704714
12,4.846255942714624,2.763354159182226,-7.888539160857477,-6.340195824002404,38.10135770672784
13,-11.552072633586548,-7.548783828468165,-9.61883782866478,-0.6191941657103328,43.978046982966035
14,9.890426491805101,-0.6996238116553943,-9.214892680775645,-0.8963994479651483,57.823194673725226
15,7.823544060516838,-2.3287864836140937,-4.704982676718098,6.912813324977977,46.083785702154536
16,6.890352905146223,-7.419667834469806,0.6690045197511303,-1.2604596313186747,37.51693412492305
17,-5.219857022304462,4.416447898036479,5.020925315684821,6.30382254733777,38.807978015818456
18,1.6128955372221618,-5.791696200691331,11.005106242169106,-7.86156012602034,35.73264197964431
19,8.606299282401803,5.799402038692005,-9.014573390149303,-5.701461291511657,58.894192853250956
20,1.1346472280559787,2.8002819455633734,-2.7741426308362893,-8.801606834088568,31.508084645248623
21,4.636275901932521,-8.251613307391207,8.404826358981314,-4.967195330085634,27.33632315988198
22,-9.278382609175019,0.5884523059139912,-5.396781972718679,3.67802611177129,30.235154294064245
23,0.4246567110785122,-4.6595541394645075,-3.3952355768708316,-3.825658645165448,25.573872763371348
24,11.178077592636232,2.4672696693628,-0.1963286062680627,-4.706349497288112,42.67637879587247
25,5.412428586133871,8.76182526770899,-11.351973842708663,-2.6840330593297796,60.05046925673672
26,11.73970518404031,5.630325816942225,11.943639655171797,3.683920378440874,24.722240470004365
27,8.120909403653041,-7.2492541320562065,-8.810881719559484,-7.068740855112656,50.096386558152865
28,-0.9198372919607003,-5.480332559757294,-4.314332728155174,-5.783501062058456,23.986567590692786
29,4.890006752735307,2.740290275564403,-0.07573754662511867,1.6811125229628505,34.656272751380946
30,-11.899817910935406,0.7638318401920898,11.557817341926263,0.9234783581793344,64.41147294220104
31,-8.72819864200672,-8.410235697843467,-11.17268362928968,5.436893013056952,50.1296615772293
32,6.870224100528684,-0.8544149087264508,-4.024789321674972,8.818699044272226,34.92505819502426
33,-10.49446046377258,0.5418123389167491,-10.675978444384736,-2.29271903311505,31.005194320117113
34,-8.464147931602648,6.193202973368912,7.50853678938627,-2.4075554979180023,47.142768563056514
35,8.683415947541938,8.448445340288849,-1.2795186462338037,-1.2797296769311313,52.326175996656914
36,-2.469738152809006,5.063601279767253,5.624022627874247,-4.593005342861353,31.53360741950457
37,6.433165814046102,-3.672033399708212,4.176239688113089,-1.7466137933799502,26.231529822161754
38,-1.5285735186582698,7.46570379019909,9.61012598845366,-1.8350376599809648,37.12068646318114
39,-0.9607945226959913,-8.771989611930024,3.121165346393415,-0.2134907711913563,34.77291754356858
40,9.729954603426123,6.693885017126204,11.45453050957865,0.5748060206858465,42.52000608800436
41,-8.171480902300898,3.442013941097466,1.056098823291391,-8.08282310399059,43.49359737887406
42,4.180214293342942,-1.9141839030673138,-9.890630411193726,4.528622666408619,33.90080246125516
43,-8.467998276612732,8.530072666376384,7.924151006300878,0.11995225073662397,53.89247212972701
44,9.253941088568254,-0.19085748392533297,3.13768622917803,-4.640707879456044,31.764558545346663
45,-4.856174314820238,-2.6498075682646327,5.03710891391254,0.23946351962129775,33.0376602470733
46,2.0877687879745856,-5.4817569034712434,8.60244712874941,-4.646564973327453,29.411483164989058
47,-11.05808869759247,7.569446687744502,-3.088020533013303,0.9893165547924951,44.62319325026591
48,6.906056518827278,1.4735749908603797,7.126912367521221,-2.0601022299318403,27.75706580385826
49,9.773967438329414,-1.0588447160834278,9.529733957471272,-0.7209267480245529,36.53895230544609
50,1.0883784773524159,-0.5407451810631034,-9.581658977222393,-1.1362799105548165,29.150024224011347
